from_city,to_city,url,price
Genoa,Turin,https://www.thetrainline.com/en/train-times/genoa-to-turin,from €7.90
Salzburg,Budapest,https://www.thetrainline.com/en/train-times/salzburg-to-budapest,NA
Paris,Milan,https://www.thetrainline.com/en/train-times/paris-to-milan,from €27.50
Strasbourg,Mannheim,https://www.thetrainline.com/en/train-times/strasbourg-to-mannheim,from €24.90
Stuttgart,Zagreb,https://www.thetrainline.com/en/train-times/stuttgart-to-zagreb,from €23.90
Lugano,Basel,https://www.thetrainline.com/en/train-times/lugano-to-basel,from €23.17
Zurich,Paris,https://www.thetrainline.com/en/train-times/zurich-to-paris,from €29
London,Glasgow,https://www.thetrainline.com/en/train-times/london-to-glasgow,from €42.85
Sevilla,Madrid,https://www.thetrainline.com/en/train-times/sevilla-to-madrid,from €7
Plymouth,Glasgow,https://www.thetrainline.com/en/train-times/plymouth-to-glasgow,from €165.63
Dublin,Belfast,https://www.thetrainline.com/en/train-times/dublin-to-belfast,NA
Inverness,Glasgow,https://www.thetrainline.com/en/train-times/inverness-to-glasgow,from €11.14
Zurich,Bern,https://www.thetrainline.com/en/train-times/zurich-to-bern,from €47.60
Vienna,Nuremberg,https://www.thetrainline.com/en/train-times/vienna-to-nuremberg,from €24.90
Nuremberg,Berlin,https://www.thetrainline.com/en/train-times/nuremberg-to-berlin,from €17.90
Brussels,Lyon,https://www.thetrainline.com/en/train-times/brussels-to-lyon,from €33.90
Rostock,Dresden,https://www.thetrainline.com/en/train-times/rostock-to-dresden,from €17.90
Prague,Vienna,https://www.thetrainline.com/en/train-times/prague-to-vienna,from €11.90
Montpellier,Girona,https://www.thetrainline.com/en/train-times/montpellier-to-girona,from €29
Milan,Pisa,https://www.thetrainline.com/en/train-times/milan-to-pisa,from €8.10
Thessaloniki,Athens,https://www.thetrainline.com/en/train-times/thessaloniki-to-athens,NA
Stavanger,Oslo,https://www.thetrainline.com/en/train-times/stavanger-to-oslo,NA
Zurich,Graz,https://www.thetrainline.com/en/train-times/zurich-to-graz,from €27.60
Brussels,Rotterdam,https://www.thetrainline.com/en/train-times/brussels-to-rotterdam,from €19
Paris,Rotterdam,https://www.thetrainline.com/en/train-times/paris-to-rotterdam,from €35
Murcia,Barcelona,https://www.thetrainline.com/en/train-times/murcia-to-barcelona,from €17.95
Berlin,Copenhagen,https://www.thetrainline.com/en/train-times/berlin-to-copenhagen,from €41.90
Birmingham,Exeter,https://www.thetrainline.com/en/train-times/birmingham-to-exeter,from €46.76
Glasgow,Exeter,https://www.thetrainline.com/en/train-times/glasgow-to-exeter,from €131.60
Munich,Bologna,https://www.thetrainline.com/en/train-times/munich-to-bologna,from €19.90
Bologna,Catania,https://www.thetrainline.com/en/train-times/bologna-to-catania,from €35.80
Valladolid,Oviedo,https://www.thetrainline.com/en/train-times/valladolid-to-oviedo,from €7.35
Constanta,Cluj-Napoca,https://www.thetrainline.com/en/train-times/constanta-to-cluj-napoca,NA
Naples,Palermo,https://www.thetrainline.com/en/train-times/naples-to-palermo,from €14.90
Augsburg,Vienna,https://www.thetrainline.com/en/train-times/augsburg-to-vienna,from €24.90
Genoa,Catania,https://www.thetrainline.com/en/train-times/genoa-to-catania,from €37.80
Prague,Berlin,https://www.thetrainline.com/en/train-times/prague-to-berlin,from €18.90
Berlin,Amsterdam,https://www.thetrainline.com/en/train-times/berlin-to-amsterdam,from €29.90
Chisinau,Iasi,https://www.thetrainline.com/en/train-times/chisinau-to-iasi,NA
Cologne,Basel,https://www.thetrainline.com/en/train-times/cologne-to-basel,NA
Genoa,Pisa,https://www.thetrainline.com/en/train-times/genoa-to-pisa,from €7.90
Malaga,Madrid,https://www.thetrainline.com/en/train-times/malaga-to-madrid,from €7
Katowice,Berlin,https://www.thetrainline.com/en/train-times/katowice-to-berlin,from €27.90
Doncaster,Newcastle,https://www.thetrainline.com/en/train-times/doncaster-to-newcastle,from €14.45
Copenhagen,Ronneby,https://www.thetrainline.com/en/train-times/copenhagen-to-ronneby,NA
Munich,Malmo,https://www.thetrainline.com/en/train-times/munich-to-malmo,NA
Cardiff,Swansea,https://www.thetrainline.com/en/train-times/cardiff-to-swansea,NA
Paris,Vienna,https://www.thetrainline.com/en/train-times/paris-to-vienna,from €29.40
Wroclaw,Berlin,https://www.thetrainline.com/en/train-times/wroclaw-to-berlin,NA
Dresden,Basel,https://www.thetrainline.com/en/train-times/dresden-to-basel,from €14.98
Montpellier,Strasbourg,https://www.thetrainline.com/en/train-times/montpellier-to-strasbourg,from €35
Gdansk,Warsaw,https://www.thetrainline.com/en/train-times/gdansk-to-warsaw,NA
Cardiff,Southampton,https://www.thetrainline.com/en/train-times/cardiff-to-southampton,NA
Naples,Turin,https://www.thetrainline.com/en/train-times/naples-to-turin,from €12.45
Barcelona,Salamanca,https://www.thetrainline.com/en/train-times/barcelona-to-salamanca,from €18.05
Groningen,Rotterdam,https://www.thetrainline.com/en/train-times/groningen-to-rotterdam,from €29
Naples,Milan,https://www.thetrainline.com/en/train-times/naples-to-milan,from €12.90
Manchester,Norwich,https://www.thetrainline.com/en/train-times/manchester-to-norwich,from €37.95
Trieste,Milan,https://www.thetrainline.com/en/train-times/trieste-to-milan,from €10.90
Ljubljana,Zurich,https://www.thetrainline.com/en/train-times/ljubljana-to-zurich,from €28.20
Bratislava,Hamburg,https://www.thetrainline.com/en/train-times/bratislava-to-hamburg,from €38.80
Krakow,Berlin,https://www.thetrainline.com/en/train-times/krakow-to-berlin,NA
Duesseldorf,Verona,https://www.thetrainline.com/en/train-times/duesseldorf-to-verona,NA
Metz,Paris,https://www.thetrainline.com/en/train-times/metz-to-paris,from €16
Toulouse,Clermont-Ferrand,https://www.thetrainline.com/en/train-times/toulouse-to-clermont-ferrand,from €26.50
Munich,Augsburg,https://www.thetrainline.com/en/train-times/munich-to-augsburg,from €12.90
Frankfurt,Augsburg,https://www.thetrainline.com/en/train-times/frankfurt-to-augsburg,NA
Milan,Trieste,https://www.thetrainline.com/en/train-times/milan-to-trieste,from €12.90
Vienna,Stuttgart,https://www.thetrainline.com/en/train-times/vienna-to-stuttgart,from €27.88
Malmo,Berlin,https://www.thetrainline.com/en/train-times/malmo-to-berlin,NA
Vienna,Katowice,https://www.thetrainline.com/en/train-times/vienna-to-katowice,from €9.90
Rome,Palermo,https://www.thetrainline.com/en/train-times/rome-to-palermo,from €16.90
Brussels,Nuremberg,https://www.thetrainline.com/en/train-times/brussels-to-nuremberg,from €19.90
Innsbruck,Nuremberg,https://www.thetrainline.com/en/train-times/innsbruck-to-nuremberg,NA
Bucharest,Chisinau,https://www.thetrainline.com/en/train-times/bucharest-to-chisinau,NA
Venice,Rimini,https://www.thetrainline.com/en/train-times/venice-to-rimini,from €8.90
Dresden,Zurich,https://www.thetrainline.com/en/train-times/dresden-to-zurich,from €19.90
Munich,Venice,https://www.thetrainline.com/en/train-times/munich-to-venice,from €10
Amsterdam,Chambery-Savoie,https://www.thetrainline.com/en/train-times/amsterdam-to-chambery-savoie,NA
Manchester,Edinburgh,https://www.thetrainline.com/en/train-times/manchester-to-edinburgh,from €17.24
Lyon,Brussels,https://www.thetrainline.com/en/train-times/lyon-to-brussels,from €32.60
Girona,Zaragoza,https://www.thetrainline.com/en/train-times/girona-to-zaragoza,from €9
Poznan,Katowice,https://www.thetrainline.com/en/train-times/poznan-to-katowice,NA
Prague,Budapest,https://www.thetrainline.com/en/train-times/prague-to-budapest,from €15.90
Graz,Salzburg,https://www.thetrainline.com/en/train-times/graz-to-salzburg,NA
Graz,Linz,https://www.thetrainline.com/en/train-times/graz-to-linz,from €14.89
Linz,Brussels,https://www.thetrainline.com/en/train-times/linz-to-brussels,from €45.89
Bilbao,Zaragoza,https://www.thetrainline.com/en/train-times/bilbao-to-zaragoza,from €10.80
Marseille,Paris,https://www.thetrainline.com/en/train-times/marseille-to-paris,from €16
Marseille,Antwerp,https://www.thetrainline.com/en/train-times/marseille-to-antwerp,from €40.70
Turin,Rome,https://www.thetrainline.com/en/train-times/turin-to-rome,from €12.45
Cluj-Napoca,Constanta,https://www.thetrainline.com/en/train-times/cluj-napoca-to-constanta,NA
Cluj-Napoca,Bucharest,https://www.thetrainline.com/en/train-times/cluj-napoca-to-bucharest,NA
Inverness,Newcastle,https://www.thetrainline.com/en/train-times/inverness-to-newcastle,from €36.48
Venice,Lamezia Terme,https://www.thetrainline.com/en/train-times/venice-to-lamezia-terme,from €13.85
Leeds,Edinburgh,https://www.thetrainline.com/en/train-times/leeds-to-edinburgh,from €25.95
Augsburg,Mannheim,https://www.thetrainline.com/en/train-times/augsburg-to-mannheim,from €17.90
Duesseldorf,Munich,https://www.thetrainline.com/en/train-times/duesseldorf-to-munich,NA
Nuremberg,Cologne,https://www.thetrainline.com/en/train-times/nuremberg-to-cologne,NA
Montpellier,Luxembourg,https://www.thetrainline.com/en/train-times/montpellier-to-luxembourg,from €59
Reus,Zaragoza,https://www.thetrainline.com/en/train-times/reus-to-zaragoza,from €11.85
Trieste,Naples,https://www.thetrainline.com/en/train-times/trieste-to-naples,from €7.90
Dortmund,Berlin,https://www.thetrainline.com/en/train-times/dortmund-to-berlin,from €9.99
Ankara,Istanbul,https://www.thetrainline.com/en/train-times/ankara-to-istanbul,NA
Paris,Marseille,https://www.thetrainline.com/en/train-times/paris-to-marseille,from €16
Frankfurt,Marseille,https://www.thetrainline.com/en/train-times/frankfurt-to-marseille,NA
Swansea,Manchester,https://www.thetrainline.com/en/train-times/swansea-to-manchester,from €28.40
Strasbourg,Brussels,https://www.thetrainline.com/en/train-times/strasbourg-to-brussels,from €27.90
Kosice,Vienna,https://www.thetrainline.com/en/train-times/kosice-to-vienna,NA
Rimini,Ancona,https://www.thetrainline.com/en/train-times/rimini-to-ancona,from €7.90
Paris,Strasbourg,https://www.thetrainline.com/en/train-times/paris-to-strasbourg,from €16
Berlin,Duesseldorf,https://www.thetrainline.com/en/train-times/berlin-to-duesseldorf,NA
Rotterdam,Paris,https://www.thetrainline.com/en/train-times/rotterdam-to-paris,from €35
Genoa,Venice,https://www.thetrainline.com/en/train-times/genoa-to-venice,from €10.90
Duesseldorf,Vienna,https://www.thetrainline.com/en/train-times/duesseldorf-to-vienna,NA
Cologne,Rostock,https://www.thetrainline.com/en/train-times/cologne-to-rostock,NA
Brussels,Montpellier,https://www.thetrainline.com/en/train-times/brussels-to-montpellier,from €58
Ostend,Kortrijk,https://www.thetrainline.com/en/train-times/ostend-to-kortrijk,from €13.20
Munich,Saarbruecken,https://www.thetrainline.com/en/train-times/munich-to-saarbruecken,NA
Linz,Zurich,https://www.thetrainline.com/en/train-times/linz-to-zurich,from €27.60
Malmo,Stockholm,https://www.thetrainline.com/en/train-times/malmo-to-stockholm,NA
Ljubljana,Munich,https://www.thetrainline.com/en/train-times/ljubljana-to-munich,from €27.68
Munich,Hamburg,https://www.thetrainline.com/en/train-times/munich-to-hamburg,from €17.90
Chambery-Savoie,Brussels,https://www.thetrainline.com/en/train-times/chambery-savoie-to-brussels,NA
Basel,Cologne,https://www.thetrainline.com/en/train-times/basel-to-cologne,NA
Zurich,Berlin,https://www.thetrainline.com/en/train-times/zurich-to-berlin,from €19.90
Warsaw,Bratislava,https://www.thetrainline.com/en/train-times/warsaw-to-bratislava,from €107.90
Ljubljana,Trieste,https://www.thetrainline.com/en/train-times/ljubljana-to-trieste,from €9.90
Lyon,Frankfurt,https://www.thetrainline.com/en/train-times/lyon-to-frankfurt,NA
Bern,Hannover,https://www.thetrainline.com/en/train-times/bern-to-hannover,from €19.90
Murcia,Alicante,https://www.thetrainline.com/en/train-times/murcia-to-alicante,from €5.75
Frankfurt,Innsbruck,https://www.thetrainline.com/en/train-times/frankfurt-to-innsbruck,NA
Hamburg,Westerland,https://www.thetrainline.com/en/train-times/hamburg-to-westerland,NA
Edinburgh,Doncaster,https://www.thetrainline.com/en/train-times/edinburgh-to-doncaster,from €26.44
Milan,Lugano,https://www.thetrainline.com/en/train-times/milan-to-lugano,from €12
Budapest,Prague,https://www.thetrainline.com/en/train-times/budapest-to-prague,from €15.90
Debrecen,Vienna,https://www.thetrainline.com/en/train-times/debrecen-to-vienna,from €22.50
Linz,Hamburg,https://www.thetrainline.com/en/train-times/linz-to-hamburg,from €22.89
Linz,Berlin,https://www.thetrainline.com/en/train-times/linz-to-berlin,from €22.89
Bordeaux,Marseille,https://www.thetrainline.com/en/train-times/bordeaux-to-marseille,from €20
Krakow,Graz,https://www.thetrainline.com/en/train-times/krakow-to-graz,NA
Gothenburg,Malmo,https://www.thetrainline.com/en/train-times/gothenburg-to-malmo,NA
Marseille,Frankfurt,https://www.thetrainline.com/en/train-times/marseille-to-frankfurt,NA
Frankfurt,Saarbruecken,https://www.thetrainline.com/en/train-times/frankfurt-to-saarbruecken,NA
Cologne,Paris,https://www.thetrainline.com/en/train-times/cologne-to-paris,NA
Luxembourg,Marseille,https://www.thetrainline.com/en/train-times/luxembourg-to-marseille,from €49.70
Exeter,Newquay,https://www.thetrainline.com/en/train-times/exeter-to-newquay,from €10.41
Budapest,Kosice,https://www.thetrainline.com/en/train-times/budapest-to-kosice,NA
Berlin,Mannheim,https://www.thetrainline.com/en/train-times/berlin-to-mannheim,from €9.99
Edinburgh,London,https://www.thetrainline.com/en/train-times/edinburgh-to-london,from €33.91
Aberdeen,London,https://www.thetrainline.com/en/train-times/aberdeen-to-london,from €53.74
Hannover,Duesseldorf,https://www.thetrainline.com/en/train-times/hannover-to-duesseldorf,NA
Malmo,Innsbruck,https://www.thetrainline.com/en/train-times/malmo-to-innsbruck,NA
Graz,Augsburg,https://www.thetrainline.com/en/train-times/graz-to-augsburg,from €24.90
Salzburg,Augsburg,https://www.thetrainline.com/en/train-times/salzburg-to-augsburg,NA
Linz,Augsburg,https://www.thetrainline.com/en/train-times/linz-to-augsburg,from €18.90
Prague,Zurich,https://www.thetrainline.com/en/train-times/prague-to-zurich,from €39.90
Pescara,Turin,https://www.thetrainline.com/en/train-times/pescara-to-turin,from €12.45
Zagreb,Rijeka,https://www.thetrainline.com/en/train-times/zagreb-to-rijeka,NA
Cluj-Napoca,Budapest,https://www.thetrainline.com/en/train-times/cluj-napoca-to-budapest,NA
Mannheim,Dortmund,https://www.thetrainline.com/en/train-times/mannheim-to-dortmund,from €12.90
Basel,Dortmund,https://www.thetrainline.com/en/train-times/basel-to-dortmund,from €19.90
Ljubljana,Salzburg,https://www.thetrainline.com/en/train-times/ljubljana-to-salzburg,NA
Chambery-Savoie,Amsterdam,https://www.thetrainline.com/en/train-times/chambery-savoie-to-amsterdam,NA
Milan,Catania,https://www.thetrainline.com/en/train-times/milan-to-catania,from €30.90
Frankfurt,Westerland,https://www.thetrainline.com/en/train-times/frankfurt-to-westerland,NA
Genoa,Verona,https://www.thetrainline.com/en/train-times/genoa-to-verona,NA
Graz,Frankfurt,https://www.thetrainline.com/en/train-times/graz-to-frankfurt,NA
Venice,Munich,https://www.thetrainline.com/en/train-times/venice-to-munich,from €18.99
Timisoara,Bucharest,https://www.thetrainline.com/en/train-times/timisoara-to-bucharest,NA
Lyon,Toulouse,https://www.thetrainline.com/en/train-times/lyon-to-toulouse,from €24
Rostock,Bremen,https://www.thetrainline.com/en/train-times/rostock-to-bremen,from €23.90
Montpellier,Metz,https://www.thetrainline.com/en/train-times/montpellier-to-metz,from €35
Madrid,Bilbao,https://www.thetrainline.com/en/train-times/madrid-to-bilbao,from €15.40
Stuttgart,Budapest,https://www.thetrainline.com/en/train-times/stuttgart-to-budapest,from €29.90
Strasbourg,Bordeaux,https://www.thetrainline.com/en/train-times/strasbourg-to-bordeaux,from €47
Brussels,Marseille,https://www.thetrainline.com/en/train-times/brussels-to-marseille,from €45.60
Venice,Klagenfurt,https://www.thetrainline.com/en/train-times/venice-to-klagenfurt,NA
Milan,Klagenfurt,https://www.thetrainline.com/en/train-times/milan-to-klagenfurt,NA
Liege,Vienna,https://www.thetrainline.com/en/train-times/liege-to-vienna,from €53.89
Manchester,Newcastle,https://www.thetrainline.com/en/train-times/manchester-to-newcastle,from €25.22
Strasbourg,Linz,https://www.thetrainline.com/en/train-times/strasbourg-to-linz,from €42.90
Dortmund,Bremen,https://www.thetrainline.com/en/train-times/dortmund-to-bremen,from €12.90
Berlin,Bratislava,https://www.thetrainline.com/en/train-times/berlin-to-bratislava,from €29.79
Granada,Zaragoza,https://www.thetrainline.com/en/train-times/granada-to-zaragoza,from €20.90
Mannheim,Prague,https://www.thetrainline.com/en/train-times/mannheim-to-prague,from €18.90
Vienna,Rome,https://www.thetrainline.com/en/train-times/vienna-to-rome,from €28.80
Geneva,Milan,https://www.thetrainline.com/en/train-times/geneva-to-milan,from €29
Amsterdam,Duesseldorf,https://www.thetrainline.com/en/train-times/amsterdam-to-duesseldorf,NA
Catania,Palermo,https://www.thetrainline.com/en/train-times/catania-to-palermo,from €14.90
Cologne,Verona,https://www.thetrainline.com/en/train-times/cologne-to-verona,NA
Innsbruck,Munich,https://www.thetrainline.com/en/train-times/innsbruck-to-munich,NA
Oviedo,Alicante,https://www.thetrainline.com/en/train-times/oviedo-to-alicante,from €21.95
Oslo,Karlstad,https://www.thetrainline.com/en/train-times/oslo-to-karlstad,NA
Ostrava,Warsaw,https://www.thetrainline.com/en/train-times/ostrava-to-warsaw,NA
Budapest,Stuttgart,https://www.thetrainline.com/en/train-times/budapest-to-stuttgart,from €29.90
Stuttgart,Saarbruecken,https://www.thetrainline.com/en/train-times/stuttgart-to-saarbruecken,NA
Frankfurt,Berlin,https://www.thetrainline.com/en/train-times/frankfurt-to-berlin,NA
Bern,Berlin,https://www.thetrainline.com/en/train-times/bern-to-berlin,from €19.90
Trieste,Rimini,https://www.thetrainline.com/en/train-times/trieste-to-rimini,from €14.90
Rimini,Milan,https://www.thetrainline.com/en/train-times/rimini-to-milan,from €10.80
Turin,Naples,https://www.thetrainline.com/en/train-times/turin-to-naples,from €9.50
Porto,Faro,https://www.thetrainline.com/en/train-times/porto-to-faro,NA
Norrkoping,Hamburg,https://www.thetrainline.com/en/train-times/norrkoping-to-hamburg,NA
Pardubice,Budapest,https://www.thetrainline.com/en/train-times/pardubice-to-budapest,NA
Marseille,Geneva,https://www.thetrainline.com/en/train-times/marseille-to-geneva,from €32
Bologna,Zurich,https://www.thetrainline.com/en/train-times/bologna-to-zurich,from €38.90
Berlin,Budapest,https://www.thetrainline.com/en/train-times/berlin-to-budapest,from €29.90
Valladolid,Valencia,https://www.thetrainline.com/en/train-times/valladolid-to-valencia,from €12.80
Bremen,Dresden,https://www.thetrainline.com/en/train-times/bremen-to-dresden,from €17.90
Bremen,Nuremberg,https://www.thetrainline.com/en/train-times/bremen-to-nuremberg,NA
Rostock,Frankfurt,https://www.thetrainline.com/en/train-times/rostock-to-frankfurt,NA
Salzburg,Mannheim,https://www.thetrainline.com/en/train-times/salzburg-to-mannheim,NA
Trieste,Ancona,https://www.thetrainline.com/en/train-times/trieste-to-ancona,from €14.05
Nuremberg,Brussels,https://www.thetrainline.com/en/train-times/nuremberg-to-brussels,from €19.90
Graz,Munich,https://www.thetrainline.com/en/train-times/graz-to-munich,from €24.90
Rotterdam,Chambery-Savoie,https://www.thetrainline.com/en/train-times/rotterdam-to-chambery-savoie,NA
Prague,Warsaw,https://www.thetrainline.com/en/train-times/prague-to-warsaw,from €46.90
Glasgow,Manchester,https://www.thetrainline.com/en/train-times/glasgow-to-manchester,from €17.24
Poprad,Prague,https://www.thetrainline.com/en/train-times/poprad-to-prague,NA
Hamburg,Innsbruck,https://www.thetrainline.com/en/train-times/hamburg-to-innsbruck,NA
Berlin,Munich,https://www.thetrainline.com/en/train-times/berlin-to-munich,from €17.90
Augsburg,Dortmund,https://www.thetrainline.com/en/train-times/augsburg-to-dortmund,from €17.90
Aberdeen,Bristol,https://www.thetrainline.com/en/train-times/aberdeen-to-bristol,NA
Linz,Bratislava,https://www.thetrainline.com/en/train-times/linz-to-bratislava,from €18.40
Bratislava,Katowice,https://www.thetrainline.com/en/train-times/bratislava-to-katowice,from €16.90
Dresden,Stuttgart,https://www.thetrainline.com/en/train-times/dresden-to-stuttgart,from €17.90
Verona,Duesseldorf,https://www.thetrainline.com/en/train-times/verona-to-duesseldorf,NA
Dortmund,Augsburg,https://www.thetrainline.com/en/train-times/dortmund-to-augsburg,from €17.90
Dortmund,Munich,https://www.thetrainline.com/en/train-times/dortmund-to-munich,from €17.90
Mannheim,Hannover,https://www.thetrainline.com/en/train-times/mannheim-to-hannover,from €14.98
Luxembourg,Montpellier,https://www.thetrainline.com/en/train-times/luxembourg-to-montpellier,from €57
Munich,Dortmund,https://www.thetrainline.com/en/train-times/munich-to-dortmund,from €17.90
Montpellier,Paris,https://www.thetrainline.com/en/train-times/montpellier-to-paris,from €16
Zurich,Salzburg,https://www.thetrainline.com/en/train-times/zurich-to-salzburg,NA
Prague,Basel,https://www.thetrainline.com/en/train-times/prague-to-basel,from €39.90
Bordeaux,Strasbourg,https://www.thetrainline.com/en/train-times/bordeaux-to-strasbourg,from €32
Zagreb,Zurich,https://www.thetrainline.com/en/train-times/zagreb-to-zurich,from €28.20
Innsbruck,Bratislava,https://www.thetrainline.com/en/train-times/innsbruck-to-bratislava,NA
Bristol,Manchester,https://www.thetrainline.com/en/train-times/bristol-to-manchester,NA
Graz,Split,https://www.thetrainline.com/en/train-times/graz-to-split,NA
Zaragoza,Malaga,https://www.thetrainline.com/en/train-times/zaragoza-to-malaga,from €18
Frankfurt,Salzburg,https://www.thetrainline.com/en/train-times/frankfurt-to-salzburg,NA
Innsbruck,Ljubljana,https://www.thetrainline.com/en/train-times/innsbruck-to-ljubljana,NA
Rostock,Duesseldorf,https://www.thetrainline.com/en/train-times/rostock-to-duesseldorf,NA
Trieste,Rome,https://www.thetrainline.com/en/train-times/trieste-to-rome,from €10.90
Aberdeen,Plymouth,https://www.thetrainline.com/en/train-times/aberdeen-to-plymouth,from €106.01
Montpellier,Brussels,https://www.thetrainline.com/en/train-times/montpellier-to-brussels,from €60
Pescara,Rome,https://www.thetrainline.com/en/train-times/pescara-to-rome,from €14.50
Leeds,Bristol,https://www.thetrainline.com/en/train-times/leeds-to-bristol,NA
Basel,Duesseldorf,https://www.thetrainline.com/en/train-times/basel-to-duesseldorf,NA
Strasbourg,Munich,https://www.thetrainline.com/en/train-times/strasbourg-to-munich,from €24.90
Geneva,Verona,https://www.thetrainline.com/en/train-times/geneva-to-verona,NA
Duesseldorf,Rostock,https://www.thetrainline.com/en/train-times/duesseldorf-to-rostock,NA
Cologne,Bremen,https://www.thetrainline.com/en/train-times/cologne-to-bremen,NA
Pardubice,Bratislava,https://www.thetrainline.com/en/train-times/pardubice-to-bratislava,NA
Newcastle,Bristol,https://www.thetrainline.com/en/train-times/newcastle-to-bristol,NA
Pisa,Milan,https://www.thetrainline.com/en/train-times/pisa-to-milan,from €8.90
Basel,Amsterdam,https://www.thetrainline.com/en/train-times/basel-to-amsterdam,from €39.90
Berlin,Vienna,https://www.thetrainline.com/en/train-times/berlin-to-vienna,from €24.40
Stockholm,Oslo,https://www.thetrainline.com/en/train-times/stockholm-to-oslo,NA
Marseille,Lille,https://www.thetrainline.com/en/train-times/marseille-to-lille,from €16
Trieste,Ljubljana,https://www.thetrainline.com/en/train-times/trieste-to-ljubljana,from €9.90
Venice,Genoa,https://www.thetrainline.com/en/train-times/venice-to-genoa,from €10.90
Iasi,Bucharest,https://www.thetrainline.com/en/train-times/iasi-to-bucharest,NA
Ljubljana,Frankfurt,https://www.thetrainline.com/en/train-times/ljubljana-to-frankfurt,NA
Verona,Zurich,https://www.thetrainline.com/en/train-times/verona-to-zurich,NA
Mannheim,Hamburg,https://www.thetrainline.com/en/train-times/mannheim-to-hamburg,from €9.99
Valencia,Zaragoza,https://www.thetrainline.com/en/train-times/valencia-to-zaragoza,from €14
Bratislava,Berlin,https://www.thetrainline.com/en/train-times/bratislava-to-berlin,from €29.90
Venice,Zurich,https://www.thetrainline.com/en/train-times/venice-to-zurich,from €32
Cluj-Napoca,Timisoara,https://www.thetrainline.com/en/train-times/cluj-napoca-to-timisoara,NA
Munich,Strasbourg,https://www.thetrainline.com/en/train-times/munich-to-strasbourg,from €20.90
Nantes,Marseille,https://www.thetrainline.com/en/train-times/nantes-to-marseille,from €29
Paris,Geneva,https://www.thetrainline.com/en/train-times/paris-to-geneva,from €29
Paris,Amsterdam,https://www.thetrainline.com/en/train-times/paris-to-amsterdam,from €35
Prague,Graz,https://www.thetrainline.com/en/train-times/prague-to-graz,from €21.80
Girona,Valencia,https://www.thetrainline.com/en/train-times/girona-to-valencia,from €17.75
Hannover,Amsterdam,https://www.thetrainline.com/en/train-times/hannover-to-amsterdam,from €19.90
Strasbourg,Augsburg,https://www.thetrainline.com/en/train-times/strasbourg-to-augsburg,from €24.90
Zurich,Augsburg,https://www.thetrainline.com/en/train-times/zurich-to-augsburg,from €19.90
Trieste,Florence,https://www.thetrainline.com/en/train-times/trieste-to-florence,from €10.90
Innsbruck,Duesseldorf,https://www.thetrainline.com/en/train-times/innsbruck-to-duesseldorf,NA
Berlin,Innsbruck,https://www.thetrainline.com/en/train-times/berlin-to-innsbruck,NA
Saarbruecken,Frankfurt,https://www.thetrainline.com/en/train-times/saarbruecken-to-frankfurt,NA
Hannover,Basel,https://www.thetrainline.com/en/train-times/hannover-to-basel,from €19.90
Bologna,Lamezia Terme,https://www.thetrainline.com/en/train-times/bologna-to-lamezia-terme,from €24.80
Edinburgh,Birmingham,https://www.thetrainline.com/en/train-times/edinburgh-to-birmingham,from €25.59
Edinburgh,Manchester,https://www.thetrainline.com/en/train-times/edinburgh-to-manchester,from €15.79
Toulouse,Marseille,https://www.thetrainline.com/en/train-times/toulouse-to-marseille,from €14.20
Turin,Verona,https://www.thetrainline.com/en/train-times/turin-to-verona,NA
Klagenfurt,Cologne,https://www.thetrainline.com/en/train-times/klagenfurt-to-cologne,NA
Paderborn,Nuremberg,https://www.thetrainline.com/en/train-times/paderborn-to-nuremberg,from €16.90
Dortmund,Mannheim,https://www.thetrainline.com/en/train-times/dortmund-to-mannheim,from €12.90
Augsburg,Basel,https://www.thetrainline.com/en/train-times/augsburg-to-basel,from €19.90
Graz,Berlin,https://www.thetrainline.com/en/train-times/graz-to-berlin,from €17.90
Stuttgart,Hamburg,https://www.thetrainline.com/en/train-times/stuttgart-to-hamburg,from €9.99
Bern,Milan,https://www.thetrainline.com/en/train-times/bern-to-milan,from €29
Paris,Chambery-Savoie,https://www.thetrainline.com/en/train-times/paris-to-chambery-savoie,NA
Salzburg,Verona,https://www.thetrainline.com/en/train-times/salzburg-to-verona,NA
Southampton,Cardiff,https://www.thetrainline.com/en/train-times/southampton-to-cardiff,NA
Augsburg,Memmingen,https://www.thetrainline.com/en/train-times/augsburg-to-memmingen,from €19.90
Brussels,Strasbourg,https://www.thetrainline.com/en/train-times/brussels-to-strasbourg,from €27.90
Hannover,Dortmund,https://www.thetrainline.com/en/train-times/hannover-to-dortmund,from €4.99
Bucharest,Timisoara,https://www.thetrainline.com/en/train-times/bucharest-to-timisoara,NA
Zagreb,Augsburg,https://www.thetrainline.com/en/train-times/zagreb-to-augsburg,from €29.20
Oviedo,Valladolid,https://www.thetrainline.com/en/train-times/oviedo-to-valladolid,from €7.35
Gdansk,Krakow,https://www.thetrainline.com/en/train-times/gdansk-to-krakow,NA
Gdansk,Ostrava,https://www.thetrainline.com/en/train-times/gdansk-to-ostrava,NA
Pardubice,Ostrava,https://www.thetrainline.com/en/train-times/pardubice-to-ostrava,NA
Lugano,Genoa,https://www.thetrainline.com/en/train-times/lugano-to-genoa,from €20
Cologne,Zurich,https://www.thetrainline.com/en/train-times/cologne-to-zurich,NA
Karlstad,Oslo,https://www.thetrainline.com/en/train-times/karlstad-to-oslo,NA
